year,verbs,,,,,,,,,,,,,,,,,,,,,
1971,[], promises],,,,,,,,,,,,,,,,,,,,
1971,[wins,,,,,,,,,,,,,,,,,,,,,
1971,[],,,,,,,,,,,,,,,,,,,,,
1971,[], takes, thinks],,,,,,,,,,,,,,,,,,,
1971,[recognizes,,,,,,,,,,,,,,,,,,,,,
1971,[], manages, discovers, gives],,,,,,,,,,,,,,,,,,
1971,[reaches,,,,,,,,,,,,,,,,,,,,,
1971,[accepts],,,,,,,,,,,,,,,,,,,,,
1971,[meets],,,,,,,,,,,,,,,,,,,,,
1971,[],,,,,,,,,,,,,,,,,,,,,
1971,[wants],,,,,,,,,,,,,,,,,,,,,
1971,[],,,,,,,,,,,,,,,,,,,,,
1971,[leaves],,,,,,,,,,,,,,,,,,,,,
1971,[], asks],,,,,,,,,,,,,,,,,,,,
1971,[agrees,,,,,,,,,,,,,,,,,,,,,
1971,[], studies, returns, gets],,,,,,,,,,,,,,,,,,
1971,[leaves, leaves, goes, asks, starts, excels],,,,,,,,,,,,,,,,
1971,[realises,,,,,,,,,,,,,,,,,,,,,
1971,[welcomes],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[], jumps],,,,,,,,,,,,,,,,,,,,
1973,[tells, regains],,,,,,,,,,,,,,,,,,,,
1973,[sees,,,,,,,,,,,,,,,,,,,,,
1973,[tries], continues],,,,,,,,,,,,,,,,,,,,
1973,[saves,,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[woos],,,,,,,,,,,,,,,,,,,,,
1973,[walks],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[tells],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[agrees],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[tries], hesitates],,,,,,,,,,,,,,,,,,,,
1973,[discusses,,,,,,,,,,,,,,,,,,,,,
1973,[abducts],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[finds], attempts],,,,,,,,,,,,,,,,,,,,
1973,[hits,,,,,,,,,,,,,,,,,,,,,
1973,[finds],,,,,,,,,,,,,,,,,,,,,
1973,[abducts], asks, emerges, takes, dives, shoots],,,,,,,,,,,,,,,,
1973,[shields,,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[], calls, panics, asks],,,,,,,,,,,,,,,,,,
1973,[tells,,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[gets], returns, takes],,,,,,,,,,,,,,,,,,,
1973,[suffers, woos, faces],,,,,,,,,,,,,,,,,,,
1973,[commits,,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[finds],,,,,,,,,,,,,,,,,,,,,
1973,[stays],,,,,,,,,,,,,,,,,,,,,
1973,[kills], asks, realizes, dies],,,,,,,,,,,,,,,,,,
1973,[kidnaps,,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[delivers],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[passes],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[wants],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[], warns],,,,,,,,,,,,,,,,,,,,
1973,[tells,,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[], gets],,,,,,,,,,,,,,,,,,,,
1973,[reports,,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[],,,,,,,,,,,,,,,,,,,,,
1973,[meets],,,,,,,,,,,,,,,,,,,,,
1973,[], relents],,,,,,,,,,,,,,,,,,,,
1973,[begins,,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[feels], happens, presents],,,,,,,,,,,,,,,,,,,
1974,[instructs,,,,,,,,,,,,,,,,,,,,,
1974,[], fires, matures],,,,,,,,,,,,,,,,,,,
1974,[arrives, lives, asks, attends, rushes],,,,,,,,,,,,,,,,,
1974,[begins,,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[], dislikes, understands],,,,,,,,,,,,,,,,,,,
1974,[marries,,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[], agrees],,,,,,,,,,,,,,,,,,,,
1974,[tells,,,,,,,,,,,,,,,,,,,,,
1974,[accepts],,,,,,,,,,,,,,,,,,,,,
1974,[names],,,,,,,,,,,,,,,,,,,,,
1974,[sees],,,,,,,,,,,,,,,,,,,,,
1974,[accepts],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[calls],,,,,,,,,,,,,,,,,,,,,
1974,[finds], forgives],,,,,,,,,,,,,,,,,,,,
1974,[decides,,,,,,,,,,,,,,,,,,,,,
1974,[takes],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[starts],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[meets],,,,,,,,,,,,,,,,,,,,,
1974,[meets], asks],,,,,,,,,,,,,,,,,,,,
1974,[agrees,,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[], leaves, marries, takes, gives],,,,,,,,,,,,,,,,,
1974,[tells,,,,,,,,,,,,,,,,,,,,,
1974,[knows], gets],,,,,,,,,,,,,,,,,,,,
1974,[comes, hears, insists, develops],,,,,,,,,,,,,,,,,,
1974,[recovers,,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[], contacts],,,,,,,,,,,,,,,,,,,,
1974,[continues, goes, follows],,,,,,,,,,,,,,,,,,,
1974,[opposes,,,,,,,,,,,,,,,,,,,,,
1974,[meets],,,,,,,,,,,,,,,,,,,,,
1974,[reciprocates],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[spends], goes],,,,,,,,,,,,,,,,,,,,
1974,[finds,,,,,,,,,,,,,,,,,,,,,
1974,[plays],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[],,,,,,,,,,,,,,,,,,,,,
1974,[takes],,,,,,,,,,,,,,,,,,,,,
1974,[], moves],,,,,,,,,,,,,,,,,,,,
1974,[lives,,,,,,,,,,,,,,,,,,,,,
1974,[feels],,,,,,,,,,,,,,,,,,,,,
1974,[], starts, gets],,,,,,,,,,,,,,,,,,,
1974,[lives,,,,,,,,,,,,,,,,,,,,,
1974,[marries],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[saves],,,,,,,,,,,,,,,,,,,,,
1975,[falls],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[finds],,,,,,,,,,,,,,,,,,,,,
1975,[suspects],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[brings],,,,,,,,,,,,,,,,,,,,,
1975,[], finds, returns, shoots],,,,,,,,,,,,,,,,,,
1975,[applies,,,,,,,,,,,,,,,,,,,,,
1975,[falls],,,,,,,,,,,,,,,,,,,,,
1975,[passes],,,,,,,,,,,,,,,,,,,,,
1975,[falls],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[rescues], plans, completes],,,,,,,,,,,,,,,,,,,
1975,[meets, arranges],,,,,,,,,,,,,,,,,,,,
1975,[thinks,,,,,,,,,,,,,,,,,,,,,
1975,[], returns, blames],,,,,,,,,,,,,,,,,,,
1975,[tells,,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[goes],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[dies],,,,,,,,,,,,,,,,,,,,,
1975,[], grows, rejects, recognizes, gets],,,,,,,,,,,,,,,,,
1975,[considers,,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[promises],,,,,,,,,,,,,,,,,,,,,
1975,[begins],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[loves],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[wants],,,,,,,,,,,,,,,,,,,,,
1975,[helps], sees, helps, rapes],,,,,,,,,,,,,,,,,,
1975,[slips,,,,,,,,,,,,,,,,,,,,,
1975,[gets],,,,,,,,,,,,,,,,,,,,,
1975,[lives],,,,,,,,,,,,,,,,,,,,,
1975,[grows],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[introduces],,,,,,,,,,,,,,,,,,,,,
1975,[finds],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[finds],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[recovers], meets, finds],,,,,,,,,,,,,,,,,,,
1975,[escapes,,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[],,,,,,,,,,,,,,,,,,,,,
1975,[asks],,,,,,,,,,,,,,,,,,,,,
1975,[gets],,,,,,,,,,,,,,,,,,,,,
1976,[makes],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[sends],,,,,,,,,,,,,,,,,,,,,
1976,[], tries, decides],,,,,,,,,,,,,,,,,,,
1976,[recovers,,,,,,,,,,,,,,,,,,,,,
1976,[informs],,,,,,,,,,,,,,,,,,,,,
1976,[insists],,,,,,,,,,,,,,,,,,,,,
1976,[dies],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[], unites, loves, resists, urges],,,,,,,,,,,,,,,,,
1976,[escapes, finds],,,,,,,,,,,,,,,,,,,,
1976,[identifies,,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[meets],,,,,,,,,,,,,,,,,,,,,
1976,[hears],,,,,,,,,,,,,,,,,,,,,
1976,[makes],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1976,[accepts],,,,,,,,,,,,,,,,,,,,,
1976,[informs], decides],,,,,,,,,,,,,,,,,,,,
1976,[stays,,,,,,,,,,,,,,,,,,,,,
1976,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[], returns, stops, gets],,,,,,,,,,,,,,,,,,
1977,[leaves,,,,,,,,,,,,,,,,,,,,,
1977,[attempts], wants],,,,,,,,,,,,,,,,,,,,
1977,[meets,,,,,,,,,,,,,,,,,,,,,
1977,[], believes, pleads, supports],,,,,,,,,,,,,,,,,,
1977,[kidnaps,,,,,,,,,,,,,,,,,,,,,
1977,[wants],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[meets],,,,,,,,,,,,,,,,,,,,,
1977,[approaches],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[ends],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[], wants],,,,,,,,,,,,,,,,,,,,
1977,[allows,,,,,,,,,,,,,,,,,,,,,
1977,[], comforts],,,,,,,,,,,,,,,,,,,,
1977,[regains,,,,,,,,,,,,,,,,,,,,,
1977,[helps],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[admires], recognizes],,,,,,,,,,,,,,,,,,,,
1977,[comes,,,,,,,,,,,,,,,,,,,,,
1977,[], realizes],,,,,,,,,,,,,,,,,,,,
1977,[meets,,,,,,,,,,,,,,,,,,,,,
1977,[], likes],,,,,,,,,,,,,,,,,,,,
1977,[finds,,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[refuses],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[reaches],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[rebukes],,,,,,,,,,,,,,,,,,,,,
1977,[], forms],,,,,,,,,,,,,,,,,,,,
1977,[misses,,,,,,,,,,,,,,,,,,,,,
1977,[manages],,,,,,,,,,,,,,,,,,,,,
1977,[rescues],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[wants],,,,,,,,,,,,,,,,,,,,,
1977,[], sends],,,,,,,,,,,,,,,,,,,,
1977,[finds,,,,,,,,,,,,,,,,,,,,,
1977,[], tells, arrives, meets, blackmails, asks, refuses],,,,,,,,,,,,,,,
1977,[stays,,,,,,,,,,,,,,,,,,,,,
1977,[], pleads],,,,,,,,,,,,,,,,,,,,
1977,[stays,,,,,,,,,,,,,,,,,,,,,
1977,[finds],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[consoles],,,,,,,,,,,,,,,,,,,,,
1977,[returns], feels, finds, asks, loves, comes, gets],,,,,,,,,,,,,,,
1977,[tells, asks, wants, steps],,,,,,,,,,,,,,,,,,
1977,[tells,,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[tells],,,,,,,,,,,,,,,,,,,,,
1977,[finds],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1977,[], does, marries, faces, says, gets, urges, fears],,,,,,,,,,,,,,
1977,[tells,,,,,,,,,,,,,,,,,,,,,
1977,[],,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1978,[falls], Marries, meets, lives, saves, fumes, refuses, takes, writes, hates, knows, disagrees],,,,,,,,,,
1978,[tells,,,,,,,,,,,,,,,,,,,,,
1978,[introduces],,,,,,,,,,,,,,,,,,,,,
1978,[], remembers, reads, buries, intervenes],,,,,,,,,,,,,,,,,
1978,[hatches,,,,,,,,,,,,,,,,,,,,,
1978,[seduces], goes, ends, gets, apologizes],,,,,,,,,,,,,,,,,
1978,[agrees,,,,,,,,,,,,,,,,,,,,,
1978,[succumbs],,,,,,,,,,,,,,,,,,,,,
1978,[decides],,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1978,[passes],,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1978,[], gives],,,,,,,,,,,,,,,,,,,,
1978,[faces,,,,,,,,,,,,,,,,,,,,,
1978,[], dons],,,,,,,,,,,,,,,,,,,,
1978,[enters,,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1978,[], wants, gets],,,,,,,,,,,,,,,,,,,
1978,[makes,,,,,,,,,,,,,,,,,,,,,
1978,[sacrifices], realizes],,,,,,,,,,,,,,,,,,,,
1978,[feels, falls, refuses],,,,,,,,,,,,,,,,,,,
1978,[visits,,,,,,,,,,,,,,,,,,,,,
